"type_id";"breed";"sex_id";"size_id";"animal_id";"days_in_shelter";"intake_id";"intake_subtype";"outcome_type";"outcome_subtype";"intake_condition";"outcome_condition";"location";"age"
2;"DOMESTIC SH";3;6;"A342458";42;1;"OVER THE COUNTER";"ADOPTION";"WESTFARM";"TREATABLE/REHAB";"HEALTHY";"95405(38.443415, -122.69178)";8
2;"DOMESTIC MH";1;2;"A021412";13;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";19
2;"DOMESTIC SH";2;6;"A379828";2;1;"COMM CAT";"TRANSFER";"HSSC";"HEALTHY";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";6
1;"CHIHUAHUA SH";3;3;"A318746";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"UNKNOWN";"PENDING";"95407(38.4127094, -122.7412153)";13
3;"PARAKEET";4;2;"A355665";16;1;"FIELD";"ADOPTION";"WALKIN";"TREATABLE/REHAB";"HEALTHY";"95407(38.4127094, -122.7412153)";9
2;"DOMESTIC SH";5;6;"A307934";5;1;"COMM CAT";"TRANSFER";"FORGOTTEN";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";10
2;"DOMESTIC SH";1;2;"A326447";5;2;"FLD_CRUEL";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95450(38.5432948, -123.2789977)";23
1;"PIT BULL/MIX";1;1;"A323167";20;3;"OVER THE COUNTER";"TRANSFER";"HSSC";"UNKNOWN";"PENDING";"95407(38.4127094, -122.7412153)";12
2;"SIAMESE";3;2;"A400733";25;3;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"UNTREATABLE";"UNTREATABLE";"";16
1;"PIT BULL";3;1;"A313808";0;1;"FIELD";"DISPOSAL";"DOA";"TREATABLE/REHAB";"DEAD";"";11
2;"DOMESTIC SH";3;6;"A398099";28;2;"FLD_EVICT";"ADOPTION";"WESTFARM";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";4
1;"POMERANIAN";1;4;"A250595";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";16
1;"AKITA/MIX";1;1;"A396055";63;1;"OVER THE COUNTER";"TRANSFER";"ROCKET DOG";"TREATABLE/REHAB";"TREATABLE/REHAB";"94146(37.751375, -122.43283)";7
1;"PIT BULL";1;1;"A354769";42;1;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";8
1;"POODLE MIN/MIX";1;3;"A405377";37;1;"FIELD";"ADOPTION";"SCAS WEB";"UNKNOWN";"PENDING";"95492(38.541355, -122.80026)";5
2;"DOMESTIC SH";4;6;"A417043";17;1;"OVER THE COUNTER";"TRANSFER";"HSSC";"UNKNOWN";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";1
2;"DOMESTIC SH";3;2;"A270940";12;3;"OVER THE COUNTER";"TRANSFER";"SF SPCA";"TREATABLE/REHAB";"HEALTHY";"94103(37.772, -122.408735)";15
1;"ENG BULLDOG";2;2;"A395166";28;1;"FIELD";"TRANSFER";"NC BEAGLE";"HEALTHY";"HEALTHY";"95425(38.79895, -123.01762)";4
1;"BULL TERRIER";2;2;"A308172";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"UNKNOWN";"PENDING";"95403(38.4716444, -122.7398255)";12
2;"DOMESTIC SH/MIX";3;6;"A422130";32;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";1
1;"CHIHUAHUA SH/MIX";1;2;"A362587";34;1;"MUN_SHELT";"ADOPTION";"WALKIN";"UNKNOWN";"HEALTHY";"95403(38.4716444, -122.7398255)";9
2;"DOMESTIC SH";1;6;"A375956";31;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"TREATABLE/REHAB";"HEALTHY";"95492(38.541355, -122.80026)";6
1;"CHIHUAHUA SH";3;4;"A321649";20;1;"PRIV_SHELT";"TRANSFER";"GREEN DOG";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";12
2;"DOMESTIC SH";3;6;"A324319";18;1;"OVER THE COUNTER";"ADOPTION";"REFERRAL";"HEALTHY";"HEALTHY";"95405(38.443415, -122.69178)";9
1;"LABRADOR RETR";3;3;"A310001";11;3;"FIELD";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"94954(38.263265, -122.641035)";11
2;"DOMESTIC SH";1;6;"A407918";31;3;"OVER THE COUNTER_OS";"ADOPTION";"SCAS WEB";"UNKNOWN";"PENDING";"95401(38.44366, -122.7246163)";3
1;"ROTTWEILER";4;7;"A414073";23;1;"FIELD";"EUTHANIZE";"AGGRESSIVE";"UNKNOWN";"UNTREATABLE";"";4
2;"DOMESTIC LH";1;6;"A391363";56;1;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"TREATABLE/REHAB";"HEALTHY";"95476(38.288405, -122.464525)";5
1;"LABRADOR RETR";3;3;"A418915";1;2;"FLD_HOSPTL";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"UNKNOWN";"PENDING";"95421(38.5325498, -123.0878063)";6
1;"AKITA";1;7;"A331656";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95476(38.288405, -122.464525)";10
2;"DOMESTIC SH";3;2;"A389443";34;1;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";7
1;"LABRADOR RETR/MIX";1;1;"A308224";788;6;"VET_HOSP";"ADOPTION";"REFERRAL";"HEALTHY";"TREATABLE/MANAGEABLE";"95405(38.443415, -122.69178)";14
1;"PIT BULL";2;3;"A321769";16;1;"FIELD";"EUTHANIZE";"BEH SEVERE";"TREATABLE/REHAB";"TREATABLE/REHAB";"";12
1;"CHIHUAHUA SH";1;2;"A396571";71;1;"VET_HOSP";"ADOPTION";"VOLUNTEER";"TREATABLE/REHAB";"TREATABLE/REHAB";"95401(38.44366, -122.7246163)";5
1;"GERM SH POINT";3;3;"A329564";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";13
2;"DOMESTIC SH";1;3;"A324297";16;1;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"";14
2;"DOMESTIC SH";1;6;"A372317";10;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"94954(38.263265, -122.641035)";6
1;"POODLE MIN";2;2;"A335098";7;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_LETTER";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";10
2;"DOMESTIC SH";1;2;"A404573";12;1;"FIELD";"EUTHANIZE";"ILL SEVERE";"UNTREATABLE";"UNTREATABLE";"95404(38.44511, -122.708)";5
1;"CHOW CHOW/MIX";2;1;"A402147";60;1;"OVER THE COUNTER";"TRANSFER";"";"UNKNOWN";"TREATABLE/MANAGEABLE";"95678(38.74947, -121.282325)";9
1;"POODLE MIN";3;2;"A330580";2;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"PENDING";"95401(38.44366, -122.7246163)";13
1;"POODLE MIN";1;2;"A312456";18;1;"FIELD";"ADOPTION";"WALKIN";"TREATABLE/REHAB";"TREATABLE/REHAB";"95404(38.44511, -122.708)";12
1;"GERM SHEPHERD";3;3;"A353338";24;1;"FIELD";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";9
1;"BOXER/MIX";1;3;"A256666";1;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WALKIN";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";18
1;"LABRADOR RETR";2;3;"A417733";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"PENDING";"89423(39.03496, -119.7425)";2
1;"ROTTWEILER";2;3;"A333042";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"HEALTHY";"HEALTHY";"95452(38.41486, -122.55125)";9
1;"BORDER COLLIE";2;3;"A309784";0;1;"FIELD";"RETURN TO OWNER";"FLD_PRVS";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";12
2;"DOMESTIC SH";2;6;"A337638";25;1;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"TREATABLE/REHAB";"UNTREATABLE";"";7
2;"DOMESTIC SH";3;2;"A423449";18;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";1
1;"PIT BULL";4;3;"A405530";9;2;"FLD_ABAND";"RETURN TO OWNER";"OVER THE COUNTER_NOTICE";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";6
1;"DACHSHUND/AUST CATTLE DOG";1;4;"A275502";10;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"94952(38.237, -122.640695)";13
1;"POODLE TOY";3;3;"A302883";10;6;"PRIV_SHELT";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"95472(38.4007555, -122.8277055)";14
3;"RABBIT SH";1;2;"A348567";24;1;"FIELD";"ADOPTION";"SPEC EVENT";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";8
2;"DOMESTIC SH";1;3;"A364338";10;4;"FIELD";"DISPOSAL";"FRA";"UNKNOWN";"DEAD";"95401(38.44366, -122.7246163)";15
1;"PIT BULL/MIX";3;5;"A354606";41;1;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"TREATABLE/MANAGEABLE";"HEALTHY";"95401(38.44366, -122.7246163)";7
1;"GERM SHEPHERD";2;1;"A293291";0;1;"FIELD";"RETURN TO OWNER";"FLD_IDTAG";"HEALTHY";"HEALTHY";"95472(38.4007555, -122.8277055)";11
1;"PIT BULL";2;3;"A401510";4;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95446(38.503755, -122.9935)";6
1;"ALASKAN HUSKY/BEAGLE";2;3;"A383802";17;1;"FIELD";"TRANSFER";"ARF";"HEALTHY";"TREATABLE/REHAB";"94598(37.915095, -122.02109)";10
1;"SIBERIAN HUSKY";1;1;"A406399";7;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";10
1;"POODLE MIN/MIX";2;2;"A310181";20;1;"OVER THE COUNTER";"EUTHANIZE";"BEH SEVERE";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"";13
1;"BELG MALINOIS";1;1;"A311723";0;1;"VET_HOSP";"RETURN TO OWNER";"FLD_LIC";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";11
1;"CHIHUAHUA SH/MIX";3;2;"A301608";17;1;"FIELD";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"95405(38.443415, -122.69178)";11
1;"HAVANESE";1;4;"A339026";25;3;"OVER THE COUNTER";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"95409(38.46382, -122.67058)";17
1;"PIT BULL";2;3;"A334807";13;1;"FIELD";"EUTHANIZE";"AGGRESSIVE";"TREATABLE/MANAGEABLE";"UNTREATABLE";"";10
1;"PIT BULL";2;3;"A316343";1;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95436(38.47872, -122.890155)";12
2;"DOMESTIC SH";5;6;"A374782";0;1;"BORN_HERE";"TRANSFER";"FORGOTTEN";"TREATABLE/REHAB";"TREATABLE/REHAB";"95403(38.4716444, -122.7398255)";6
1;"CHIHUAHUA SH";3;2;"A411282";188;2;"FLD_CRUEL";"TRANSFER";"MUTTVILLE";"UNKNOWN";"HEALTHY";"94103(37.772, -122.408735)";15
1;"PIT BULL";3;2;"A389040";16;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95476(38.288405, -122.464525)";6
1;"LABRADOR RETR/CANE CORSO";2;5;"A368052";19;2;"FLD_ARREST";"TRANSFER";"DOGWOOD";"TREATABLE/REHAB";"TREATABLE/REHAB";"95403(38.4716444, -122.7398255)";7
1;"QUEENSLAND HEEL/MIX";1;2;"A386925";46;1;"FIELD";"TRANSFER";"HSSC";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";6
1;"TR WALKER HOUND/MIX";3;3;"A388041";2;5;"OVER THE COUNTER";"TRANSFER";"ARF";"HEALTHY";"HEALTHY";"94598(37.915095, -122.02109)";7
2;"DOMESTIC SH";3;2;"A352291";96;1;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"TREATABLE/REHAB";"HEALTHY";"95405(38.443415, -122.69178)";8
1;"SCHNAUZER MIN/MIX";1;5;"A311937";16;1;"FIELD";"ADOPTION";"REFERRAL";"HEALTHY";"HEALTHY";"94903(38.012395, -122.543135)";10
2;"DOMESTIC LH/SIAMESE";1;6;"A308964";35;3;"OVER THE COUNTER";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"94952(38.237, -122.640695)";10
1;"DOBERMAN PINSCH";3;1;"A392208";12;1;"FIELD";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";9
1;"PIT BULL/MIX";3;1;"A314777";197;1;"FIELD";"EUTHANIZE";"AGGRESSIVE";"HEALTHY";"UNTREATABLE";"95402(38.44014, -122.710505)";13
2;"DOMESTIC SH";1;6;"A404900";8;3;"OVER THE COUNTER";"ADOPTION";"WESTFARM";"UNKNOWN";"HEALTHY";"95404(38.44511, -122.708)";3
1;"CHOW CHOW/MIX";1;3;"A397636";7;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_ARREST";"UNKNOWN";"PENDING";"";6
3;"GUINEA PIG";4;2;"A401584";47;1;"FIELD";"TRANSFER";"MARIN HS";"HEALTHY";"HEALTHY";"94949(38.0670948, -122.5355114)";4
1;"CHIHUAHUA SH/MIX";4;2;"A407862";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"TREATABLE/REHAB";"TREATABLE/REHAB";"95404(38.44511, -122.708)";10
1;"GERM SHEPHERD";2;3;"A396842";74;1;"FIELD";"TRANSFER";"HSSC";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95407(38.4127094, -122.7412153)";12
2;"DOMESTIC SH";3;2;"A420142";94;1;"OVER THE COUNTER";"TRANSFER";"HEALDSBURG";"HEALTHY";"HEALTHY";"95448(38.613965, -122.869825)";3
1;"CHIHUAHUA SH";3;4;"A305640";11;1;"FIELD";"TRANSFER";"RP SHELTER";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";11
1;"GERM SHEPHERD";1;1;"A322573";1;1;"VET_HOSP";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";10
1;"GERM SHEPHERD/AUST SHEPHERD";4;3;"A418930";19;2;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_NOTICE";"UNKNOWN";"PENDING";"95401(38.44366, -122.7246163)";4
1;"CHIHUAHUA SH";3;2;"A298873";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"UNKNOWN";"PENDING";"95404(38.44511, -122.708)";12
1;"PIT BULL";1;3;"A315315";34;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";11
3;"RABBIT SH";3;2;"A311982";39;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";11
2;"DOMESTIC SH";3;2;"A401363";86;1;"OVER THE COUNTER";"TRANSFER";"FORGOTTEN";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";5
2;"DOMESTIC SH";4;2;"A412407";0;1;"OVER THE COUNTER";"TRANSFER";"HSSC";"UNKNOWN";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";2
1;"POODLE TOY/MIX";3;2;"A311615";11;1;"FIELD";"TRANSFER";"HSSC";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";15
2;"DOMESTIC MH";3;6;"A304985";39;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"TREATABLE/REHAB";"HEALTHY";"95405(38.443415, -122.69178)";10
1;"GERM SHEPHERD/MIX";2;3;"A414454";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"UNKNOWN";"HEALTHY";"95401(38.44366, -122.7246163)";5
2;"DOMESTIC SH";1;2;"A383539";9;3;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"UNTREATABLE";"UNTREATABLE";"";19
1;"LABRADOR RETR/MIX";1;5;"A421655";36;1;"FLD_STRAY";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"95409(38.46382, -122.67058)";1
1;"GERM SHEPHERD/MIX";1;1;"A339313";137;3;"OVER THE COUNTER";"ADOPTION";"INTERNET";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95467(38.7929242, -122.5490357)";9
2;"DOMESTIC SH";5;6;"A412895";13;1;"BORN_HERE";"TRANSFER";"HSSC";"HEALTHY";"PENDING";"95407(38.4127094, -122.7412153)";2
1;"AUST SHEPHERD";1;3;"A306184";3;4;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"DEAD";"95403(38.4716444, -122.7398255)";11
2;"DOMESTIC SH";1;2;"A389582";11;6;"PRIV_SHELT";"ADOPTION";"WESTFARM";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";5
2;"DOMESTIC LH";1;2;"A312620";1;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95405(38.443415, -122.69178)";12
2;"DOMESTIC SH";1;6;"A340822";32;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";8
1;"PIT BULL/AUST CATTLE DOG";1;3;"A332755";25;1;"FIELD";"ADOPTION";"WALKIN";"TREATABLE/REHAB";"HEALTHY";"95404(38.44511, -122.708)";9
1;"CHIHUAHUA SH/MIX";1;2;"A311932";43;1;"FIELD";"TRANSFER";"HSSC";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";13
2;"DOMESTIC SH";3;2;"A389170";1;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"UNKNOWN";"PENDING";"95401(38.44366, -122.7246163)";24
1;"GERM SHEPHERD";3;3;"A346968";7;5;"OVER THE COUNTER";"ADOPTION";"WALKIN";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95403(38.4716444, -122.7398255)";9
1;"YORKSHIRE TERR/MIX";2;4;"A344484";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WALKIN";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";7
1;"CHIHUAHUA SH";4;2;"A404195";2;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"UNKNOWN";"HEALTHY";"95204(37.974055, -121.296645)";4
2;"DOMESTIC SH";3;6;"A312672";30;1;"OVER THE COUNTER";"ADOPTION";"WESTFARM";"HEALTHY";"HEALTHY";"95457(38.9148457, -122.5952259)";10
2;"DOMESTIC MH";1;2;"A369327";21;1;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";8
2;"DOMESTIC SH";1;2;"A422048";15;1;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"TREATABLE/MANAGEABLE";"UNTREATABLE";"";11
1;"DACHSHUND";4;2;"A316896";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";11
2;"DOMESTIC SH";3;6;"A364122";17;3;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"HEALTHY";"UNTREATABLE";"";7
1;"WEST HIGHLAND/MALTESE";3;2;"A269302";0;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";13
1;"CHIHUAHUA SH/MIX";1;2;"A342486";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95409(38.46382, -122.67058)";21
1;"AM PIT BULL TER";4;1;"A387065";12;3;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"UNKNOWN";"PENDING";"95403(38.4716444, -122.7398255)";8
2;"DOMESTIC SH";3;6;"A337899";51;1;"OVER THE COUNTER";"ADOPTION";"WESTFARM";"TREATABLE/REHAB";"HEALTHY";"89506(39.6314052, -119.8769585)";8
1;"MALTESE/YORKSHIRE TERR";1;4;"A319955";4;3;"OVER THE COUNTER";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"95409(38.46382, -122.67058)";15
1;"LABRADOR RETR/MIX";1;1;"A200759";0;1;"FIELD";"RETURN TO OWNER";"FLD_IDTAG";"HEALTHY";"HEALTHY";"95409(38.46382, -122.67058)";19
1;"GERM SHEPHERD";2;3;"A399430";1;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"PENDING";"95401(38.44366, -122.7246163)";5
1;"CHIHUAHUA SH/MIX";3;2;"A396062";1;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_ARREST";"UNKNOWN";"PENDING";"94952(38.237, -122.640695)";8
1;"AUST CATTLE DOG";1;3;"A393524";35;1;"FIELD";"TRANSFER";"ARF";"HEALTHY";"HEALTHY";"94598(37.915095, -122.02109)";6
1;"BOXER";2;1;"A315346";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";13
1;"PARSON RUSS TER/MIX";3;2;"A300778";74;1;"FIELD";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";23
2;"DOMESTIC SH";3;2;"A401813";71;1;"FIELD";"ADOPTION";"SCAS WEB";"UNKNOWN";"HEALTHY";"95117(37.30545, -121.96103)";3
1;"LABRADOR RETR";4;1;"A383116";3;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"UNKNOWN";"PENDING";"95407(38.4127094, -122.7412153)";14
3;"JERSEY";2;2;"A348561";0;1;"FIELD";"RETURN TO OWNER";"FLD_PRVS";"HEALTHY";"HEALTHY";"94952(38.237, -122.640695)";7
1;"TOY FOX TERRIER/MIX";1;4;"A259373";1;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";23
1;"GERM SHEPHERD/MIX";1;1;"A390192";29;3;"OVER THE COUNTER";"ADOPTION";"VOLUNTEER";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";6
1;"FOX TERR SMOOTH/MIX";1;2;"A301252";3;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";20
1;"CHIHUAHUA LH";4;2;"A398877";15;1;"FIELD";"TRANSFER";"MUTTVILLE";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"94103(37.772, -122.408735)";18
1;"CHIHUAHUA SH/SHIBA INU";3;4;"A306099";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"RETURN TO OWNER";"HEALTHY";"HEALTHY";"95448(38.613965, -122.869825)";14
2;"DOMESTIC LH";2;2;"A373788";7;1;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"UNTREATABLE";"UNTREATABLE";"";20
2;"DOMESTIC SH";3;6;"A321706";35;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"TREATABLE/REHAB";"HEALTHY";"95405(38.443415, -122.69178)";9
2;"DOMESTIC LH";3;2;"A331956";23;1;"FIELD";"ADOPTION";"WESTFARM";"HEALTHY";"HEALTHY";"95409(38.46382, -122.67058)";9
1;"BORDER COLLIE/PIT BULL";1;1;"A346368";21;5;"OVER THE COUNTER";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"95476(38.288405, -122.464525)";8
2;"DOMESTIC SH";3;6;"A341587";13;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";8
1;"PATTERDALE TERR/MIX";1;2;"A390199";21;1;"FIELD";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95472(38.4007555, -122.8277055)";6
1;"CHIHUAHUA LH";3;4;"A303109";8;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";11
1;"GERM SHEPHERD";4;1;"A400676";37;1;"FIELD";"EUTHANIZE";"AGGRESSIVE";"HEALTHY";"UNTREATABLE";"";7
1;"ALASKAN HUSKY/MIX";4;3;"A384861";3;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"UNKNOWN";"HEALTHY";"95407(38.4127094, -122.7412153)";4
1;"PIT BULL";4;1;"A311653";14;3;"FIELD";"EUTHANIZE";"AGGRESSIVE";"UNTREATABLE";"UNTREATABLE";"95476(38.288405, -122.464525)";14
2;"DOMESTIC SH";1;2;"A397568";16;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"TREATABLE/REHAB";"PENDING";"95409(38.46382, -122.67058)";5
1;"CHIHUAHUA SH";2;2;"A387060";28;1;"OVER THE COUNTER";"TRANSFER";"HSSC";"TREATABLE/MANAGEABLE";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";15
1;"QUEENSLAND HEEL/MIX";1;3;"A384162";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"PENDING";"95401(38.44366, -122.7246163)";15
2;"DOMESTIC LH";3;6;"A322626";39;1;"COMM CAT";"ADOPTION";"WESTFARM";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";9
1;"PIT BULL";4;3;"A386834";1;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";6
3;"GUINEA PIG";4;2;"A390122";15;3;"OVER THE COUNTER";"ADOPTION";"SPEC EVENT";"UNKNOWN";"HEALTHY";"95448(38.613965, -122.869825)";7
1;"PIT BULL";4;3;"A381259";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"UNKNOWN";"HEALTHY";"";10
1;"GERM SHEPHERD";1;1;"A296700";0;1;"FIELD";"RETURN TO OWNER";"FLD_LIC";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";11
2;"DOMESTIC SH";3;2;"A386858";47;6;"MUN_SHELT";"ADOPTION";"OTH_MEDIA";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";7
1;"LABRADOR RETR";3;3;"A363299";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";7
